PID,Tx-0,Tx-1,Tx-2,Tx-3,Tx-4,Tx-5,Tx-6,Tx-7,Tx-8,Tx-9,Tx-10,Tx-11,Tx-12,Tx-13,Tx-14,Tx-15,Tx-16,Tx-17,Tx-18,Tx-19,Tx-20,Tx-21,Tx-22,Tx-23,Tx-24,Tx-25,Tx-26,Tx-27,Tx-28,Tx-29,Tx-30,Tx-31,Tx-32,Tx-33,Tx-34,Tx-35,Tx-36,Tx-37,Tx-38,Tx-39,Tx-40,Tx-41,Tx-42,Tx-43,Tx-44,Tx-45,Tx-46,Tx-47,Tx-48,Tx-49,Tx-50,Tx-51,Tx-52,Tx-53,Tx-54,Tx-55,Tx-56,Tx-57,Tx-58,Tx-59,Tx-60,Tx-61,Tx-62,Tx-63,Tx-64,Tx-65,Tx-66,Tx-67,Tx-68,Tx-69,Tx-70,Tx-71,Tx-72,Tx-73,Tx-74,Tx-75,Tx-76,Tx-77,Tx-78,Tx-79,Tx-80,Tx-81,Tx-82,Tx-83,Tx-84,Tx-85,Tx-86,Tx-87,Tx-88,Tx-89,Tx-90,Tx-91,Tx-92,Tx-93,Tx-94,Tx-95,Tx-96,Tx-97,Tx-98,Tx-99,Tx-100,Tx-101,Tx-102,Tx-103,Tx-104,Tx-105,Tx-106,Tx-107,Tx-108,Tx-109,Tx-110,Tx-111,Tx-112,Tx-113,Tx-114,Tx-115,Tx-116,Tx-117,Tx-118,Tx-119,Tx-120,Tx-121,Tx-122,Tx-123,Tx-124,Tx-125,Tx-126,Tx-127,Tx-128,Tx-129,Tx-130,Tx-131,Tx-132,Tx-133,Tx-134,Tx-135,Tx-136,Tx-137,Tx-138,Tx-139,Tx-140,Tx-141,Tx-142,Tx-143,Tx-144
151,0.0230961298377,0.180399500624,0.0343320848939,0.0118601747815,0.0230961298377,0.337702871411,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.0455680399501,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.0118601747815,0.0455680399501,0.0230961298377,0.0230961298377,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.0455680399501,0.0455680399501,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.0680399500624,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.0230961298377,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.000624219725343,0.0112359550562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.0302863436123,0.0897577092511,0.0104625550661,0.000550660792952,0.0,0.416850220264,0.0203744493392,0.000550660792952,0.0,0.000550660792952,0.0,0.0,0.0699339207048,0.000550660792952,0.0104625550661,0.000550660792952,0.0,0.0104625550661,0.0203744493392,0.0104625550661,0.0302863436123,0.0203744493392,0.000550660792952,0.0104625550661,0.0,0.000550660792952,0.0104625550661,0.000550660792952,0.000550660792952,0.000550660792952,0.000550660792952,0.000550660792952,0.0302863436123,0.0104625550661,0.000550660792952,0.000550660792952,0.000550660792952,0.000550660792952,0.000550660792952,0.0996696035242,0.0,0.0,0.000550660792952,0.000550660792952,0.0203744493392,0.0,0.0,0.000550660792952,0.000550660792952,0.000550660792952,0.0,0.000550660792952,0.0,0.0203744493392,0.0,0.000550660792952,0.000550660792952,0.000550660792952,0.0,0.000550660792952,0.0,0.000550660792952,0.000550660792952,0.000550660792952,0.0203744493392,0.0,0.000550660792952,0.000550660792952,0.000550660792952,0.000550660792952,0.0,0.000550660792952,0.000550660792952,0.000550660792952,0.0,0.000550660792952,0.000550660792952,0.000550660792952,0.0,0.000550660792952,0.0,0.000550660792952,0.0,0.000550660792952,0.000550660792952,0.000550660792952,0.000550660792952,0.0104625550661,0.000550660792952,0.000550660792952,0.000550660792952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0.00357325165901,0.0403266972945,0.0096988259316,0.000510464522716,0.00561510974987,0.500765696784,0.000510464522716,0.0209290454313,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.0127616130679,0.000510464522716,0.000510464522716,0.0444104134763,0.000510464522716,0.000510464522716,0.00357325165901,0.000510464522716,0.00357325165901,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.00255232261358,0.00153139356815,0.00153139356815,0.000510464522716,0.00459418070444,0.000510464522716,0.0137825421133,0.055640632976,0.0301174068402,0.0127616130679,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.107708014293,0.00255232261358,0.000510464522716,0.0342011230219,0.00459418070444,0.0209290454313,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.00867789688617,0.00459418070444,0.0127616130679,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.000510464522716,0.00102092904543,0.00204185809086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0.000811688311688,0.0478896103896,0.000811688311688,0.000811688311688,0.0,0.556006493506,0.000811688311688,0.000811688311688,0.000811688311688,0.000811688311688,0.0,0.000811688311688,0.0560064935065,0.000811688311688,0.0137987012987,0.000811688311688,0.00405844155844,0.000811688311688,0.0121753246753,0.000811688311688,0.0267857142857,0.00243506493506,0.000811688311688,0.000811688311688,0.0,0.000811688311688,0.000811688311688,0.00405844155844,0.000811688311688,0.000811688311688,0.000811688311688,0.000811688311688,0.0771103896104,0.0170454545455,0.00405844155844,0.000811688311688,0.000811688311688,0.000811688311688,0.000811688311688,0.0673701298701,0.0,0.0,0.00405844155844,0.000811688311688,0.023538961039,0.0,0.0,0.000811688311688,0.000811688311688,0.00730519480519,0.0,0.000811688311688,0.0,0.00892857142857,0.0,0.00405844155844,0.00243506493506,0.000811688311688,0.0,0.000811688311688,0.0,0.000811688311688,0.000811688311688,0.000811688311688,0.0170454545455,0.0,0.000811688311688,0.000811688311688,0.000811688311688,0.000811688311688,0.0,0.000811688311688,0.000811688311688,0.000811688311688,0.000811688311688,0.000811688311688,0.000811688311688,0.000811688311688,0.0,0.000811688311688,0.0,0.000811688311688,0.0,0.000811688311688,0.000811688311688,0.000811688311688,0.000811688311688,0.000811688311688,0.000811688311688,0.000811688311688,0.000811688311688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.000625,0.0,0.000625,0.0,0.325625,0.095625,0.0,0.0,0.0,0.0,0.0,0.000625,0.0,0.020625,0.015625,0.0,0.000625,0.0,0.0,0.030625,0.120625,0.000625,0.000625,0.0,0.000625,0.000625,0.000625,0.0,0.000625,0.000625,0.000625,0.000625,0.0,0.000625,0.0,0.0,0.0,0.0,0.325625,0.0,0.0,0.0,0.000625,0.030625,0.0,0.0,0.0,0.000625,0.000625,0.0,0.015625,0.0,0.000625,0.0,0.000625,0.0,0.000625,0.0,0.0,0.0,0.000625,0.0,0.000625,0.000625,0.0,0.0,0.000625,0.0,0.0,0.0,0.0,0.000625,0.0,0.0,0.0,0.000625,0.000625,0.0,0.0,0.0,0.0,0.0,0.000625,0.0,0.0,0.000625,0.000625,0.0,0.0,0.000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.0,0.000537923614847,0.0,0.000537923614847,0.0,0.420118343195,0.0,0.0,0.0,0.0,0.0,0.0,0.00484131253362,0.0,0.103819257665,0.000537923614847,0.0,0.000537923614847,0.0,0.0,0.034965034965,0.0220548682087,0.000537923614847,0.000537923614847,0.0,0.000537923614847,0.0177514792899,0.000537923614847,0.0,0.000537923614847,0.000537923614847,0.000537923614847,0.121032813341,0.0,0.000537923614847,0.0,0.0,0.0,0.0,0.172673480366,0.0,0.0,0.0,0.000537923614847,0.0866057019903,0.0,0.0,0.0,0.000537923614847,0.000537923614847,0.0,0.000537923614847,0.0,0.000537923614847,0.0,0.000537923614847,0.0,0.000537923614847,0.0,0.0,0.0,0.000537923614847,0.0,0.000537923614847,0.000537923614847,0.0,0.0,0.000537923614847,0.0,0.0,0.0,0.0,0.000537923614847,0.0,0.0,0.0,0.000537923614847,0.000537923614847,0.0,0.0,0.0,0.0,0.0,0.000537923614847,0.0,0.0,0.000537923614847,0.000537923614847,0.0,0.0,0.000537923614847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.000529941706412,0.248542660307,0.000529941706412,0.000529941706412,0.000529941706412,0.455219925808,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.0418653948066,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.0832008479067,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.0832008479067,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.000529941706412,0.0413354531002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.000527983104541,0.0417106652587,0.0,0.000527983104541,0.0,0.556494192186,0.000527983104541,0.000527983104541,0.0,0.000527983104541,0.0,0.0,0.0828933474129,0.0,0.0211193241816,0.000527983104541,0.0,0.000527983104541,0.000527983104541,0.0,0.000527983104541,0.000527983104541,0.000527983104541,0.000527983104541,0.0,0.000527983104541,0.000527983104541,0.000527983104541,0.0,0.000527983104541,0.000527983104541,0.000527983104541,0.0417106652587,0.000527983104541,0.000527983104541,0.0211193241816,0.000527983104541,0.000527983104541,0.000527983104541,0.10348468849,0.0,0.0,0.000527983104541,0.000527983104541,0.0623020063358,0.0,0.0,0.000527983104541,0.000527983104541,0.000527983104541,0.0,0.000527983104541,0.0,0.000527983104541,0.0,0.000527983104541,0.000527983104541,0.000527983104541,0.0,0.0211193241816,0.0,0.000527983104541,0.0,0.000527983104541,0.0211193241816,0.0,0.0,0.000527983104541,0.000527983104541,0.0,0.0,0.000527983104541,0.000527983104541,0.000527983104541,0.0,0.000527983104541,0.000527983104541,0.000527983104541,0.0,0.000527983104541,0.0,0.000527983104541,0.0,0.000527983104541,0.000527983104541,0.0,0.000527983104541,0.000527983104541,0.0,0.0,0.000527983104541,0.0,0.0,0.000527983104541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0172860847018,0.0509939498704,0.000432152117545,0.000432152117545,0.000432152117545,0.354364736387,0.000432152117545,0.000432152117545,0.000432152117545,0.0341400172861,0.0172860847018,0.000432152117545,0.16897147796,0.000432152117545,0.0678478824546,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.0509939498704,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.0172860847018,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.101555747623,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.0172860847018,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.0,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.0341400172861,0.000432152117545,0.0172860847018,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.0,0.0172860847018,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.0,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.000432152117545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0645028759244,0.0217748562038,0.000410846343468,0.000410846343468,0.000410846343468,0.342235004108,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.0217748562038,0.000410846343468,0.171322925226,0.0217748562038,0.0645028759244,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.0217748562038,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.0858668857847,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.0431388660641,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.0217748562038,0.000410846343468,0.000410846343468,0.0217748562038,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.0431388660641,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.000410846343468,0.0213640098603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.0,0.124641833811,0.0,0.000477554918816,0.0,0.546800382044,0.0,0.0,0.0,0.0,0.0,0.0,0.012893982808,0.0,0.000477554918816,0.012893982808,0.0,0.000477554918816,0.0,0.0,0.000477554918816,0.012893982808,0.000477554918816,0.012893982808,0.0,0.000477554918816,0.012893982808,0.000477554918816,0.0,0.000477554918816,0.000477554918816,0.000477554918816,0.0377268385864,0.0,0.000477554918816,0.0,0.0,0.0,0.0,0.124641833811,0.0,0.0,0.0,0.000477554918816,0.0253104106972,0.0,0.0,0.0,0.000477554918816,0.000477554918816,0.0,0.000477554918816,0.0,0.000477554918816,0.0,0.000477554918816,0.0,0.0377268385864,0.0,0.0,0.0,0.000477554918816,0.0,0.000477554918816,0.012893982808,0.0,0.0,0.000477554918816,0.0,0.0,0.0,0.0,0.000477554918816,0.0,0.0,0.0,0.000477554918816,0.000477554918816,0.0,0.0,0.0,0.0,0.0,0.000477554918816,0.0,0.0,0.000477554918816,0.000477554918816,0.0,0.0,0.000477554918816,0.0,0.0,0.012893982808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0284030010718,0.0284030010718,0.0,0.0005359056806,0.0,0.432475884244,0.0005359056806,0.0,0.0,0.0,0.0,0.0,0.0423365487674,0.0,0.0841371918542,0.0005359056806,0.0,0.0005359056806,0.0,0.0,0.0284030010718,0.0423365487674,0.0005359056806,0.0284030010718,0.0,0.0005359056806,0.0005359056806,0.0005359056806,0.0,0.0005359056806,0.0005359056806,0.0005359056806,0.0144694533762,0.0,0.0005359056806,0.0005359056806,0.0,0.0,0.0,0.167738478028,0.0,0.0,0.0,0.0005359056806,0.056270096463,0.0,0.0,0.0,0.0005359056806,0.0005359056806,0.0,0.0005359056806,0.0,0.0005359056806,0.0,0.0144694533762,0.0005359056806,0.0005359056806,0.0,0.0,0.0,0.0005359056806,0.0,0.0005359056806,0.0144694533762,0.0,0.0,0.0005359056806,0.0,0.0,0.0,0.0005359056806,0.0005359056806,0.0,0.0,0.0,0.0005359056806,0.0005359056806,0.0,0.0005359056806,0.0,0.0,0.0,0.0005359056806,0.0,0.0,0.0005359056806,0.0005359056806,0.0,0.0,0.0005359056806,0.0,0.0,0.0005359056806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0468331846566,0.000446030330062,0.0,0.000446030330062,0.0,0.510704727921,0.000446030330062,0.000446030330062,0.0,0.0468331846566,0.0,0.0,0.0700267618198,0.0,0.0236396074933,0.000446030330062,0.0,0.000446030330062,0.000446030330062,0.0,0.0236396074933,0.000446030330062,0.000446030330062,0.0236396074933,0.0,0.000446030330062,0.000446030330062,0.000446030330062,0.0,0.000446030330062,0.0236396074933,0.000446030330062,0.0236396074933,0.000446030330062,0.000446030330062,0.000446030330062,0.000446030330062,0.0,0.000446030330062,0.0932203389831,0.0,0.0,0.000446030330062,0.000446030330062,0.0236396074933,0.0,0.0,0.000446030330062,0.0236396074933,0.000446030330062,0.0,0.000446030330062,0.0,0.000446030330062,0.0,0.000446030330062,0.000446030330062,0.0468331846566,0.0,0.0,0.0,0.000446030330062,0.0,0.000446030330062,0.000446030330062,0.0,0.0,0.000446030330062,0.0,0.0,0.0,0.000446030330062,0.000446030330062,0.0,0.0,0.000446030330062,0.000446030330062,0.000446030330062,0.0,0.000446030330062,0.0,0.000446030330062,0.0,0.000446030330062,0.000446030330062,0.0,0.000446030330062,0.000446030330062,0.0,0.0,0.000446030330062,0.0,0.0,0.000446030330062,0.000446030330062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.0180878552972,0.0712440014766,0.0,0.000369139904024,0.0,0.456626061277,0.000369139904024,0.000369139904024,0.0,0.0,0.0,0.0,0.106681432263,0.0,0.0535252860834,0.000369139904024,0.0,0.000369139904024,0.00922849760059,0.0,0.00922849760059,0.000369139904024,0.000369139904024,0.000369139904024,0.0,0.00922849760059,0.00922849760059,0.0180878552972,0.0,0.000369139904024,0.000369139904024,0.000369139904024,0.0535252860834,0.000369139904024,0.000369139904024,0.000369139904024,0.00922849760059,0.0,0.000369139904024,0.0801033591731,0.0,0.0,0.000369139904024,0.000369139904024,0.000369139904024,0.0,0.0,0.000369139904024,0.000369139904024,0.00922849760059,0.0,0.0269472129937,0.0,0.000369139904024,0.0,0.000369139904024,0.000369139904024,0.000369139904024,0.0,0.0,0.0,0.000369139904024,0.0,0.000369139904024,0.0269472129937,0.0,0.0,0.000369139904024,0.0,0.0,0.0,0.00922849760059,0.000369139904024,0.0,0.0,0.000369139904024,0.000369139904024,0.000369139904024,0.0,0.000369139904024,0.0,0.000369139904024,0.0,0.000369139904024,0.000369139904024,0.0,0.000369139904024,0.000369139904024,0.0,0.0,0.000369139904024,0.0,0.0,0.00922849760059,0.000369139904024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
